22:19:50 | INFO     | OrderManager    | Order #59: BUY 10 AAPL @ 100
22:19:50 | INFO     | OrderManager    | Order #60: BUY 10 AAPL @ 100
22:19:51 | INFO     | OrderManager    | Order #61: BUY 10 AAPL @ 100
22:19:51 | INFO     | OrderManager    | Order #62: BUY 10 AAPL @ 100
22:19:51 | INFO     | OrderManager    | Order #63: BUY 10 AAPL @ 100
22:19:51 | INFO     | OrderManager    | Order #64: BUY 10 AAPL @ 100
22:19:51 | INFO     | OrderManager    | Order #65: BUY 10 AAPL @ 100
22:19:51 | INFO     | OrderManager    | Order #66: BUY 10 AAPL @ 100
22:19:51 | INFO     | OrderManager    | Order #67: BUY 10 AAPL @ 100
22:19:51 | INFO     | OrderManager    | Order #68: BUY 10 AAPL @ 100
22:19:51 | INFO     | OrderManager    | Order #69: BUY 10 AAPL @ 100
22:19:51 | INFO     | OrderManager    | Order #70: BUY 10 AAPL @ 100
22:19:51 | INFO     | OrderManager    | Order #71: BUY 10 AAPL @ 100
22:19:51 | INFO     | OrderManager    | Order #72: BUY 10 AAPL @ 100
22:19:51 | INFO     | OrderManager    | Order #73: BUY 10 AAPL @ 100
22:19:51 | INFO     | OrderManager    | Order #74: BUY 10 AAPL @ 100
